text,label
để tôi giải_mã ngôn_ngữ của phụ_nữ giúp bạn nhé bạn mới quen một cô nàng mỗi câu hỏi của nàng dành cho bạn đều có_thể dịch ra thành anh có_thể cung_cấp gì cho tôi và anh có tước_đoạt điều gì từ tôixem thêm hay không anh sống bằng nghề gì anh sẽ chu_cấp cho tôi và những đứa trẻ như thế_nào và anh sẽ có dựa_dẫm vào tôi để mà sống_sót không thời_gian rảnh_rỗi anh hay làm gì cuộc_sống riêng của anh có thú_vị hay không hay_là anh sẽ trông_đợi vào tôi để làm cho cuộc_sống ấy thú_vị hơn dạo này anh có gặp_gỡ những phụ_nữ khác hay không anh có phải là người hấp_dẫn những cô gái khác ngoài tôi hay không hay_là anh sẽ coi tôi là đối_tượng duy_nhất để cung_cấp mối quan_hệ dcm tml tinh_thần và cảm_xúc của anh có ổn_định hay không hay_là tôi phải làm một bà mẹ dỗ_dành mỗi khi anh khóc redpilvn comnedy red pil vn,2
lúc trượt đại_học cuộc_sống mới thực_sự là địa_ngục nên kết_thúc sớm,3
hung phan ky niêm ngay nguy cong hoa đi căn lon cua tre em liêm lon cua cac cu gia dân miên trung bi my no bo rơi thua như cho,0
già_yếu sức cặc đâu mà đấm_đá,1
có máu lồn địt con bà mày xạo lồn quen_thân,1
việc điệp_viên làm gái mại_dâm có gì lạ đâu bất_cứ chiến_tranh nào cũng có mà thời nào cũng có vn mình ngày_xưa cũng thế bây_giờ cao_cấp hơn tí thôi,5
đưa link thằng mập địt tiến bịp,5
mặt mẹ mày k đáng xu k so với con phò nát đc luôn,1
mày vay vài tỷ xã_hội_đen qua mẽo địt gái ở vegas r hẳn chết,5
vô cái lồn viện_trợ có hoàng lại cho m vô_tư,1
alo chú công_an ơi có tg kể chuyện sex,5
nhu nhu mày mới loại cô_hồn vì không dám để cái mặt lên,1
dạo này khỏe không bác mặt lồn,1
gái hàn nhật dáng đẹp hàn đẹp hơn tí,2
đưa tấm hình nói lên đều m n biết già nhiều tuổi bị nhồi_sọ từ nhỏ xâm_lược đi cướp miền nam tội_nghiệp ông_già này thật_sự chia buồn nhá,0
địt_mẹ thằng đầu_tiên ysl vãi lồn,1
trò_chơi chẵn_lẻ momo là một trò_chơi đơn_giản và phổ_biến,4
buaha yes yes chuyên_gia gian_lận tên mà chị yên_tâm giờ chúng sẽ nhắc tên sài_gòn ngày_càng nhiều vì dưới sự lãnh_đạo của đảng hcm giờ nhiều nhiều tội_phạm nhiều giới trẻ nữ từ sinh_viên đến hoa_hậu đều đi_khách để kiếm sống lắm,0
ý là mày chén rồi thế ăn em nó chưa,5
ngoc luc yêu tự_do bò đỏ đang cay_cú lắm,0
đéo biết thế_nào nhìn bọn gái tộc nhìn chúng_nó giống phò vs hoàn_lương vkl,2
đỗ phúc dân miền nam mà gặp cái thứ này mất đất vô tay cs cũng đúng,0
life giải_phóng ktv k k non như mít dv đầy_đủ chuyên_sâu bj cia wc tắm chung,5
nguyễn phong khỏi cần tate mời vài chị_em nữ quyền_thượng đằng bình_đẳng coi sao,2
bọn xấu bẩn ở vn đéo ai ăn qua quen đc thằng tây lâu sờ nên khoe mấy e đẹp thì chả phải khoe làm gì vì bận mập_mờ rùi,2
clip sex em bán chuyên spa bú cu cia điệu_nghệ,5
fc juarez nữ puebla fc nữ chọn tài ft,4
chúng_mày có bt cái cảm_giác nó trống_rỗng không cảm_nhận được gì không t đang như vậy này chắc chỉ có lấy dao rạch tay thì t mới biết đau là gì,3
tao sẽ phân_tích cho mày sau khi phổ_cập xong kiến_thức về lồn,5
em ko biết các bác thế_nào chứ em là em buồn lắmem thương em_gái đó bao_nhiêu thì trách em ấy bấy_nhiêu t còn quá trẻ ấy thế_mà e đó đã quyết_định kết_liễu cuộc_đời mình sau nhưng gì phải chịu đựngđã thế còn thêm câu_chuyện nhà_trường nữa hiệu_trưởng còn bảo cái j mà phải xem xem làm_sao em_gái đó k thích_nghi đc với lớp thế em hỏi các bác là nếu các bác có con_gái nó bị đánh xong các bác có để nó chơi với bọn đánh nó ko trần_đời em ghét bọn bắt_nạt vl em mong công_lý cho gia_đình em_gái đó và cũng mong em yên_nghỉ đây là bài confesion ẩn danh tao chia_sẻ lại của một bạng nào đấy trên sub này con giời nào muốn chia_sẻ ẩn danh như thế này thì gửi mesage cho tao tiêu_đề mesage sẽ trở_thành tiêu_đề_bài confesion còn nội_dung mesage sẽ là nội_dung bài confesion xem hướng_dẫn đầy_đủ ở đây nhé,3
nếu nói theo bài như nàythì khi người mẹ sinh con ra giống_hệt chồng như những vids họ show chồng_con rồi kêu đẻ mướn thì ngoài khả_năng chồng có gen mạnh thì cũng phần chứng_minh rằng người mẹ đấy sạch,2
lê công tuấn bạn nói rất đúng hình_như mấy người mang dòng máu cs nó nghĩ nó khôn hơn người_ta nhưng khi mở_miệng ra nói thì biết ngay con_người đó thiếu sự giáo duc,0
mình người bắc công_nhận người bắc vô_duyên thiệt,2
t thử nhập_vai vào cô vk và thằng bồ_nhí xem sao mà rùng_mình ghê quá cô vk bị lụi dao ngay ngực chạy ra ngoài tìm người cứu đi vài bước thì ngã lăn ra kêu cứu trong vô_vọng thằng bồ thì bị truy sát vào cái nhà_kho trật hẹp kia bị đấm mấy nhát chạy ra ngoài kêu cứu vì mất máu cũng ngã lăn ra kêu cứu trong vô_vọng hung_thủ chưa tha ngay mà muốn đâm cho nạn_nhân tới chết nạn_nhân đã ngã ra và la_hét đau_đớn trong vô_vọng không bóng người đi qua hung_thủ tha_hồ mà lụi mà đâm chửi_rủa xỉ_vả nạn_nhân la_hét đau_đớn và dần_dần ngất lịm đi và có_lẽ tử_vong,1
có ai muốn bị giết không nhan cho mình,3
mất tr kubet với go giờ đi gỡ từng đồng cái này lúc đc lúc mất nhưng còn đỡ ngày ăn ngày là đc,4
đcsvn dựa hoàn_toàn vô đcs tàu để tồn_tại tq làm cái gì thì ta học theo ngay tắp_lự vd như ngày_xưa cũng học_đòi chằn fb nhưng lực đoé có nên đành bất_lực may_mắn là mấy thằng cs vn ngu hơn cs tàu kể_cả thằng bác cũng học thằng tàu nốt,0
có đầy có thời_gian thì search hok up culture ở ucla nhé tụi nó còn có hẳn file excel đăng_kí mẫu người lý_tưởng sở_thích để làm_tình fwb ons các kiểu enjoy man gái du_học đặc_biệt mỹ nó sẽ ảnh_hưởng văn_hóa mỹ sống thoáng hơn đấy tụi mày đừng đánh_giá nó là loại dâm_dục gì cả chỉ là bỏ vào môi_trường đó nó ảnh_hưởng,5
mình là nữ tuổi hiện_tại bế_tắc đến mức chỉ muốn chết đi mình tuy sinh ra trong một gia_đình nghèo nhưng may_mắn là chưa từng bị thiếu_thốn trong cái ăn cái mặc thế nhưng càng lớn mình lại thích chưng_diện đua_đòi theo lũ bạn nhà giàu mình mượn nợ để tiêu_xài hoang_phí đến bây_giờ nợ lên đến triệu rồi chắc cũng không ai đồng_cảm_nỗi với câu_chuyện của mình mình tỉnh_ngộ thì cũng đã quá muộn nhà mình chưa ai biết_điều này hết nhưng nếu mẹ biết thì chắc bà shock đến không sống nỗi mình thấy loại người như mình không xứng_đáng để được sống nữa nhìn thấy mẹ dè xẻng từng đồng để nuôi mình quả trứng k cũng phải trả_giá mình không_thể đối_mặt với mẹ nếu không có mình mẹ sẽ sống thoải_mái hơn nhiều mình không làm ra tiền chính_xác hơn là còn đi học nên không kiếm ra nhiều tiền mình từng bế_tắc đến mức đã đi bán trinh nhưng không hiểu vì_sao không chảy_máu trinh nên người_ta không trả tiền đau_đớn thể_xác tủi_nhục xấu_hổ khinh_bỉ bản_thân khiến mình gục ngã đêm nào cũng chỉ khóc đến sáng và dằn_vặt bản_thân thấy mình sao mà dơ_dáy hèn_hạ_mình đã chuẩn_bị lượng thuốc_ngủ và panadol cho lần ra đi này nhưng chỉ sợ trục_trặc gì đó lại được cứu và làm khổ mẹ mình cũng đã mua bảo_hiểm_nhân_thọ và mẹ là người thụ_hưởng để khi mình ra đi thì mẹ sẽ được nhận tỷ có_thể hưởng_thụ cuộc_sống mọi người có cách nào tự_tử nhẹ_nhàng mà dứt_khoát hơn không ạ,3
giết hết mọi đen với cấm nhập_cư là xong,1
cảm_giác cô_đơn và bất_lực với bản_thân,3
châu long quýnh sập csvn trước_tiên mà kinh_tế lụn_bại chuẩn_bị sụp rồi,0
mấy hôm xàm bị đốt cháy xong dập đc tự_nhiên đâu lòi ra một đống bò đỏ,0
thế mới chuẩn vị bake đến uống bia phải lấy đúng cái ly cóc_gặm tiền đó uống mới chuẩn vị uống bia_hơi hà_nội nhất_định phải cốc cóc_gặm người_ta đang quá bảo_thủ cho rằng bia_hơi hà_nội nhất_định phải uống bằng loại cốc xấu như cóc_gặm từ thời bao_cấp mới đúng bản_sắc phải_chăng người_ta đang quá bảo_thủ,2
mày hiểu chuyện đấy tầm này suy_thoái kinh_tế dn đéo nào vay vay làm gì chùi đít à hay đánh_bóng nó ép ls là cứu bọn bds điều_hành dốt_nát,1
phò là gái tộc rồi mày đừng nghe bọn nó thổi vào tai ko lú đấy,2
mọi người làm gì khi mọi thứ trong cuộc_sống dần trở_nên nhàm_chán và bản_thân ko còn thấy hứng_khởi cho bất_kỳ chuyện gì,3
ib riêng gửi vú đít nhé,5
tao có clip nó ở poc poc mặc mảnh vẫn còn lưu uốn_éo sexy vkl,5
phụ_nữ truyền_thống là ở nhà chăm_sóc gia_đình và chỉ dạy con_cái người chồng ra ngoài kiếm thức_ăn lo cho gia_đình ở nhật phụ_nữ ở nhà chăm chồng_con cũng được coi là một công_việc và được đóng thuế đầy_đủ,2
kệ mẹ nó đi không đá động gì đến miếng ăn của mình là đc con_người ai cũng sẽ chết để nó nổ cho sướng cái tôi của nó cũng chả mất_mát gì quan_trọng bây_giờ là lũ tham_nhũng nó ăn cả đống rồi ói tiền ra là được giảm án nghỉ_dưỡng vài năm cho yên xui là ra ăn tiếp,1
rèn cl gì tìm khoảng ở giữa trường m với thằng a mà ở m rèn_luyện còn thằng anh mày ở gần mà sóc lọ à,1
vầy chung_quy cũng tại nhà_nước cả làm thì không làm người khác làm thì cấm tịch_thu làm tau nhớ cái vụ nông_dân làm xe bọc_thép xong phải tháo_chạy qua cam mới có đất diễn đúng là cái xứ lừa đồ thì nó thu về nghiên_cứu còn xua bò đi sỉ_nhục người_ta nữa mới tài,0
địt_mẹ mấy thằng điếm thổ này ma_ma phật phật sao bọn nato ko kích nó khỏi sever nhỉ,1
mấy cái trang hội khẩu nghiệp abc toàn đám hận đàn_ông chế meme chửi đàn_ông chế mesenger chửi đàn_ông suốt ngày ko chán trong khi đọc bài chửi phụ_nữ hay nghe ko lọt ý_kiến trái chiều thì bế cả họ ngta lên tế chứng_minh đàn_bà luôn_luôn là loài nghĩ ngắn khó mà đc respect ngoài xã_hội trừ khi phái nam nhường,2
thằng ăn cháo đá bát ỉa xong quăng bô như cá_ngựa thì có con cặc lx nó cho,1
phụ_nữ phải biết giữ_gìn bạn ạ trọng_trách giữ_mình phải thuộc về họ đầu_tiên và chính họ cũng là người chịu thiệt nhất chính mình còn ko chịu giữ_mình thì làm_sao còn có_thể trách người khác trừ trường_hợp bị cưỡng_bức mà thôi,2
quá khắc_nghiệt như một_phép thử nhưng phép thử này nó đau lắm,3
à mày ỉa vào mồm cả họ nhà mày à có thằng não cứt như mày chắc bố_mẹ mày vui lắm đấy đm con chó não cứt,1
tìm_hiểu nhà_cái bet có uy_tín không,4
đéo nói câu nào vào chửi_đổng xong đi ra bày_đặt block làm như tao care,1
nếm chim niga r k thèm bọn vàng đụt đâu,5
em_gái khóc la thảm_thiết khi some,5
có nha bao cao_su đầy trong nhà vệ_sinh kìa và các vụ ma cũ ăn_hiếp ma mới nữa nên cải_cách để phòng_tránh cái này lại,5
người gầy vú to cũng là tướng xấu trông bần mà vẫn đỡ hơn là đéo có tí đít nào,5
chỉ có bọn đàn_ông rác_rưởi ung_thư mới có tâm_lý muốn trở_thành thông_minh mạnh_mẽ phát_triển bản_thân trở_nên quyết_đoán và làm thủ_lĩnh trụ_cột gia_đình và bảo_vệ người_thân đàn_ông chuẩn men là phải nghe lời phụ_nữ và làm theo mọi chỉ_đạo của phụ_nữ said nữ quyền thổ_tả,2
cờ_bạc chẳng_thể_nào bỏ được đâu chỉ có_thể giảm bớt tần xuất chơi thôi tôi từng chơi rồi lúc đầu chơi thì sướng thật toàn_thắng à nhưng về sau lạ lắm may mà bỏ sớm ko nghiện là toang đời người,4
bên tự_do họ không bao_giờ ăn_nói như_vậy họ có tự_do dân_chủ nếu có vấn để gì khó_chịu họ nói_thẳng với nhau chứ không bịa_đặt như thế cách bịa_đặt này thì giống theo xã_hội chủ_nghĩa cộng_sản,0
bác nói chí phải thời bây_giờ gặp bọn trẻ mơ_mộng học_đòi các chân dài hot_girl săn đại_gia thực_ra là mại_dâm trá_hình đã thấy mệt hợp_pháp_hóa mại_dâm trước_mắt mấy ông thấy sướng chứ sau có con có cái hỏi nó lớn lên thích làm gì nó bảo sex worker chắc chỉ còn nước húc đầu vào tàu cát linh cho đỡ nhục,5
t hiện_tại bất_lực yếu_đuối nhìn bản_thân mà chán vl đ bt làm_sao có_thể xoay_chuyển tình_thế được kiểu đ ra khỏi giường được nghĩ nhiều về cái chết,3
